annual-change-primary-energy-source,,,,,,,,,,
Entity,Code,Year,Solar (TWh growth - equivalent),Coal (TWh growth),Gas (TWh growth),Other renewables (TWh growth - equivalent),Nuclear (TWh growth - equivalent),Hydro (TWh growth - equivalent),Wind (TWh growth - equivalent),Oil (TWh growth)
Portugal,PRT,1969,0,-0.3605299,,0.16599476,0,3.3206978,0,1.8317909
Portugal,PRT,1970,0,-0.5000906,,-0.30006725,0,-1.4991932,0,14.826481
Portugal,PRT,1971,0,-0.40704966,,-0.13726473,0,1.0822582,0,7.2307053
Portugal,PRT,1972,0,-0.58150005,,-0.0957661,0,2.708603,0,5.344696
Portugal,PRT,1973,0,2.1282902,,0.27772167,0,0.70672035,0,6.5837097
Portugal,PRT,1974,0,-1.4653802,,-0.063844204,0,1.4873657,0,4.8005295
Portugal,PRT,1975,0,-0.31401014,,0.17876363,0,-4.1930103,0,3.6731567
Portugal,PRT,1976,0,-0.13955975,,-0.019153357,0,-4.7991943,0,3.8610382
Portugal,PRT,1977,0,-0.43031025,,0.012768865,0,15.314245,0,-0.9041672
Portugal,PRT,1978,0,0.75595,,-0.006384373,0,2.4986572,0,3.0668564
Portugal,PRT,1979,0,0.22097015,,0.0829972,0,1.1887093,0,6.0779037
Portugal,PRT,1980,0,-1.1281099,,0.19756222,0,-9.456451,0,6.5832596
Portugal,PRT,1981,0,0.5466099,,-0.028375268,0,-8.859139,0,5.9982834
Portugal,PRT,1982,0,-0.3605299,,0.13407242,0,5.624194,0,4.9997025
Portugal,PRT,1983,0,0.39542007,,0.16599476,0,3.2674732,0,1.0281982
Portugal,PRT,1984,0,1.1048498,,-0.10321474,0,5.1422043,0,-0.23392487
Portugal,PRT,1985,0,3.1866202,,0.5582812,0,2.7440853,0,-3.4815903
Portugal,PRT,1986,0,7.9200306,,0.18585718,0,-6.4432793,0,7.1387405
Portugal,PRT,1987,0,5.093939,,0.025892138,0,1.8895168,0,-3.2824554
Portugal,PRT,1988,0,3.3610687,,0.124141335,0,9.107525,0,5.2860107
Portugal,PRT,1989,0.002986861,2.9307613,,0.026247025,0,-18.966127,0.002957,30.434181
Portugal,PRT,1990,-0.002986861,4.8729687,,0.10073185,0,9.87043,-0.000119472,-11.848724
Portugal,PRT,1991,0,1.5816803,,0.38270998,0,-0.33709717,0,5.8611755
Portugal,PRT,1992,0,0.4303131,,0.23622322,0,-13.001882,0.008512528,14.49617
Portugal,PRT,1993,0,3.1284676,,0.05781412,0,11.508603,0.019862723,-8.668167
Portugal,PRT,1994,0,1.5933113,,0.18763065,0,6.268816,0.019056108,-0.32014465
Portugal,PRT,1995,0,9.013248,,0.19791675,0,-6.8454304,-0.002956942,18.926926
Portugal,PRT,1996,0.002957,-3.2796593,,-0.07271123,0,18.977957,0.014784724,-8.060455
Portugal,PRT,1997,0,-4.1170197,1.00625,0.25147462,0,-4.8967743,0.050268885,11.317612
Portugal,PRT,1998,-0.000591408,-0.011631012,7.03175,-0.026105165,0,-0.3607521,0.1508064,16.326385
Portugal,PRT,1999,0.000887103,1.5948524,14.439999,0.49816132,0,-16.845966,0.10053778,6.5266724
Portugal,PRT,2000,0.000887083,0.11756134,0.61203575,0.44020462,,11.937363,0.13306442,-3.745636
Portugal,PRT,2001,0.000560694,-6.25436,2.6588058,0.22542143,,7.746929,0.25529975,-0.29011536
Portugal,PRT,2002,0.000553417,3.784855,5.5733757,0.3814845,,-18.462008,0.3045441,6.166504
Portugal,PRT,2003,0.002286445,-1.7359848,-1.1200218,-0.27060556,,22.83174,0.38184333,-12.137894
Portugal,PRT,2004,0.000816444,-0.4147606,7.6313553,0.47022057,,-17.159626,0.9129667,2.7180939
Portugal,PRT,2005,0.002524194,0.2430191,5.0442505,0.29479885,,-14.892212,2.7254043,6.015564
Portugal,PRT,2006,0.003346055,-0.38147354,-1.6934166,0.20618582,,17.522163,3.245976,-21.901367
Portugal,PRT,2007,0.053635746,-4.9774666,2.7094765,0.8815136,,-2.7164192,3.0922976,2.4970093
Portugal,PRT,2008,0.04734973,-4.175869,4.1296005,-0.12342262,,-9.246969,4.762398,-5.7492676
Portugal,PRT,2009,0.33162138,3.9553185,-0.32989883,0.725533,,4.032034,4.982876,-12.231094
Portugal,PRT,2010,0.14991555,-14.054739,4.194031,1.7138906,,21.682426,4.3249855,-3.334198
Portugal,PRT,2011,0.18119109,6.666666,0.6492233,1.0176058,,-12.996208,-0.2105732,-9.131348
Portugal,PRT,2012,0.29964006,8.022816,-6.981903,-0.082380295,,-16.408676,2.8574657,-12.639389
Portugal,PRT,2013,0.22827578,-3.0359669,-2.3714867,0.44919586,,22.004826,4.612547,4.171814
Portugal,PRT,2014,0.39360583,0.34200478,-1.9238243,0.0134058,,4.7579575,0.06612015,2.2226715
Portugal,PRT,2015,0.44456077,6.7566223,6.9390297,0.16770935,,-18.85544,-1.551878,-1.2058868
Portugal,PRT,2016,0.056501865,-4.8150635,2.5394974,-0.19274044,,18.768557,2.1343212,2.5811615
Portugal,PRT,2017,0.43947506,4.6636276,12.656715,0.5911503,,-26.397432,-0.7978859,-0.47164917
Portugal,PRT,2018,0.018955946,-6.094118,-5.401043,-0.1745367,,17.094866,0.785656,-0.73309326
Portugal,PRT,2019,0.87851906,-17.15039,3.3564186,0.6206913,,-9.544491,2.6446953,4.5421753
Portugal,PRT,2020,0.96815944,-7.9388433,-0.9836273,1.3712215,,8.488346,-3.7259865,-25.427559
Portugal,PRT,2021,1.3483005,-4.3046765,-2.256771,0.58905125,,-0.5741596,2.2811432,2.8368454
Portugal,PRT,2022,2.1714606,-2.169909,-2.0440102,-1.5241785,,-14.20212,0.18370056,9.698677
Qatar,QAT,1972,0,,1.0142984,0,0,0,0,0.20538867
Qatar,QAT,1973,0,,4.9369497,0,0,0,0,0.38312984
Qatar,QAT,1974,0,,-2.9186993,0,0,0,0,0.60986376
Qatar,QAT,1975,0,,7.296751,0,0,0,0,0.4364183
Qatar,QAT,1976,0,,-9.408151,0,0,0,0,1.0229423
Qatar,QAT,1977,0,,4.729951,0,0,0,0,1.1931183
Qatar,QAT,1978,0,,-0.7452011,0,0,0,0,-0.109547615
Qatar,QAT,1979,0,,29.839052,0,0,0,0,0.39855528
Qatar,QAT,1980,0,,3.9226456,0,0,0,0,-0.9189067
Qatar,QAT,1981,0,,-4.3262978,0,0,0,0,2.0157018
Qatar,QAT,1982,0,,7.5762024,0,0,0,0,0.6976037
Qatar,QAT,1983,0,,1.8629951,0,0,0,0,0.65834284
Qatar,QAT,1984,0,,7.1932487,0,0,0,0,1.3626328
Qatar,QAT,1985,0,,-4.864498,0,0,0,0,0.56427383
Qatar,QAT,1986,0,,3.519001,0,0,0,0,2.4419565
Qatar,QAT,1987,0,,-1.9664993,0,0,0,0,-0.25137234
Qatar,QAT,1988,0,,2.5874977,0,0,0,0,1.0991116
Qatar,QAT,1989,0,,3.519001,0,0,0,0,0.68681145
Qatar,QAT,1990,0,,1.0350037,0,0,0,0,0.057139397
Qatar,QAT,1991,0,,13.765495,0,0,0,0,-1.7903414
Qatar,QAT,1992,0,,51.646492,0,0,0,0,1.8271465
Qatar,QAT,1993,0,,9.108002,0,0,0,0,0.89844704
Qatar,QAT,1994,0,,0,0,0,0,0,2.2337246
Qatar,QAT,1995,0,,0,0,0,0,0,-0.5353298
Qatar,QAT,1996,0,,-42.68589,0,0,0,0,1.5918903
Qatar,QAT,1997,0,,6.7181396,0,0,0,0,3.752943
Qatar,QAT,1998,0,,8.294823,0,0,0,0,1.3249588
Qatar,QAT,1999,0,,16.499603,0,0,0,0,-1.2205887
Qatar,QAT,2000,0,,-15.579269,0,,,0,-0.48877907
Qatar,QAT,2001,0,,-8.253616,0,,,0,3.0257416
Qatar,QAT,2002,0,,9.819504,0,,,0,3.2377396
Qatar,QAT,2003,0,,16.193481,0,,,0,4.7140636
Qatar,QAT,2004,0,,26.39241,0,,,0,7.541828
Qatar,QAT,2005,0,,21.800903,0,,,0,4.190014
Qatar,QAT,2006,0,,-1.336029,0,,,0,12.747543
Qatar,QAT,2007,0,,15.003906,0,,,0,6.073078
Qatar,QAT,2008,0,,14.384827,0,,,0,13.347172
Qatar,QAT,2009,0,,5.733261,0,,,0,-1.802124
Qatar,QAT,2010,0,,41.346344,0,,,0,5.5082016
Qatar,QAT,2011,0.003017972,,35.37352,0.030456943,,,0,21.12069
Qatar,QAT,2012,-1.83E-05,,46.60324,0,,,0,5.667328
Qatar,QAT,2013,0.007223389,0.02255806,16.75827,0.21368277,,,0,21.037918
Qatar,QAT,2014,0.007402333,0.4035047,31.547913,0.08087139,,,0,6.580368
Qatar,QAT,2015,-0.000104917,-0.19580194,49.40506,0.055930555,,,0,23.58493
Qatar,QAT,2016,0.004870279,0.016015023,-20.04657,0.010984451,,,0,7.1553955
Qatar,QAT,2017,-0.000131723,0.027146101,-1.4941711,0.019692779,,,0,-16.887085
Qatar,QAT,2018,-0.000130165,0.14025888,-5.0707397,0.01781249,,,0,4.33815
Qatar,QAT,2019,-8.16E-05,-0.0543997,11.591217,-0.054108053,,,0,12.023499
Qatar,QAT,2020,-8.10E-05,-0.3374942,-33.72928,0.053670555,,,0,-41.835274
Qatar,QAT,2021,-0.000140194,-0.046284717,15.152374,-0.001171947,,,0,12.864143
Qatar,QAT,2022,1.0495993,0.08637944,-33.186615,0,,,0,19.416733
Qatar,QAT,1966,,,0.010349929,,0,0,,-0.000735283
Qatar,QAT,1967,,,0.32085,,0,0,,0.29382944
Qatar,QAT,1968,,,4.1503496,,0,0,,0.253837
Qatar,QAT,1969,,,3.4983006,,0,0,,0.18077576
Qatar,QAT,1970,,,1.5835505,,0,0,,-0.1765027
Qatar,QAT,1971,,,0,,0,0,,-0.04444003
Romania,ROU,1972,0,4.1170197,3.4530945,0,0,8.421504,0,8.7187195
Romania,ROU,1973,0,11.606743,13.094131,0,0,0.6032257,0,17.243835
Romania,ROU,1974,0,5.361435,7.863846,0,0,2.7470436,0,-12.300812
Romania,ROU,1975,0,4.0007095,21.823547,0,0,2.6169357,0,19.574356
Romania,ROU,1976,0,1.6863556,28.04834,0,0,-3.708065,0,18.805115
Romania,ROU,1977,0,1.4421234,17.923828,0,0,3.6607533,0,14.571213
Romania,ROU,1978,0,14.281631,10.805908,0,0,3.7524185,0,21.97345
Romania,ROU,1979,0,10.048325,-12.016754,0,0,2.143818,0,13.887085
Romania,ROU,1980,0,3.279663,12.283783,0,0,3.838169,0,-12.371429
Romania,ROU,1981,0,7.3501587,16.81427,0,0,0.2957039,0,-22.719528
Romania,ROU,1982,0,-6.7221375,5.939331,0,0,-2.611023,0,-2.9196167
Romania,ROU,1983,0,22.434265,-1.4917297,0,0,-5.369894,0,-20.64267
Romania,ROU,1984,0,-0.29074097,-1.316803,0,0,3.8086033,0,-7.4062653
Romania,ROU,1985,0,6.977997,-24.650452,0,0,4.1013412,0,11.476624
Romania,ROU,1986,0,2.2213287,5.8656006,0,0,-5.6271477,0,12.719025
Romania,ROU,1987,0,12.432465,-5.985321,0,0,1.1798401,0,19.407196
Romania,ROU,1988,0,15.595825,1.0128784,0,0,10.547577,0,-13.137939
Romania,ROU,1989,0,-0.23258972,-1.289154,0,0,-3.2467728,0,6.110443
Romania,ROU,1990,0,-57.50206,9.198242,0.002986861,0,-6.703495,0.002986861,17.739365
Romania,ROU,1991,0,-24.146782,-58.62552,-0.002986861,0,9.394356,-0.002986861,-37.38716
Romania,ROU,1992,0,-1.8794785,-30.270493,0.006384417,0,-8.5397835,0,-33.086945
Romania,ROU,1993,0,-1.3096848,-9.523514,-0.003192222,0,3.1580658,0,-7.773697
Romania,ROU,1994,0,0.1713562,-21.130737,-0.003192195,0,0.82204056,0,-10.230469
Romania,ROU,1995,0,3.9809494,7.9214783,0,0,10.784138,0,27.265213
Romania,ROU,1996,0,-0.086624146,2.0745087,0,3.9327953,-2.773655,0,-6.548111
Romania,ROU,1997,0,-11.207794,-40.471756,0.035114165,11.389785,5.186558,0,6.9918365
Romania,ROU,1998,0,-17.545547,-11.093735,0,-0.2638893,4.051075,0,-19.628021
Romania,ROU,1999,0,-12.28891,-14.579742,-0.035114165,-0.30928898,-1.7416649,0,-28.719482
Romania,ROU,2000,0,3.7910614,-0.5947571,0,0.7320795,-10.384945,0,5.6175156
Romania,ROU,2001,0,2.9222946,-5.81575,0,-0.12872028,0.14222336,0,7.653084
Romania,ROU,2002,0,6.811699,5.220993,0.009576611,0.088609695,2.9950104,0,1.0758667
Romania,ROU,2003,0,11.347099,12.799988,0,-1.7882318,-8.382877,0,-14.0383
Romania,ROU,2004,0,-1.7756042,-9.211227,0.003192194,1.6883097,9.131973,0,16.243378
Romania,ROU,2005,0,-4.859703,-0.16426086,0.006384417,-0.07786369,10.276279,0,-4.209488
Romania,ROU,2006,0,13.271919,3.2037506,-0.006384417,0.11424637,-5.6307487,0.002845417,-1.6288376
Romania,ROU,2007,0,0.9546051,-16.708496,0.09895841,5.539565,-7.0844536,0.005637445,0.28490448
Romania,ROU,2008,0,-4.3214264,-7.007492,-0.035114437,9.353741,3.173153,0.005567416,-0.6739197
Romania,ROU,2009,0.002820917,-22.275642,-18.365005,-0.044690836,1.2227554,-4.9369583,0.011084139,-13.351662
Romania,ROU,2010,0.002786306,-5.716835,2.4195023,0.3224128,-0.53679657,11.804844,0.82419276,-4.9822693
Romania,ROU,2011,-0.002848567,13.570259,3.682747,0.2777216,0.14001846,-14.557369,2.9769268,2.8149261
Romania,ROU,2012,0.019176817,-7.4596786,-3.8107529,0.044690847,-0.9278202,-7.545269,3.412456,0.6957474
Romania,ROU,2013,1.12274,-19.649818,-10.913994,0.12768835,0.21630669,7.234276,5.080178,-9.314491
Romania,ROU,2014,2.364419,-0.7677765,-5.695755,0.8076275,-0.03325081,9.8635025,0.47780704,7.1053467
Romania,ROU,2015,1.8283765,2.5018082,-5.0230026,0.0606519,-0.27266693,-5.3897667,6.2237673,1.7359924
Romania,ROU,2016,-0.4652629,-7.7106056,1.2378616,0.022345543,-1.0873661,3.4694252,-1.3787861,4.98571
Romania,ROU,2017,0.0671463,0.13111115,7.956581,-0.018616915,0.39894485,-9.688892,2.0705013,5.193016
Romania,ROU,2018,-0.25377178,-2.888504,2.7271805,-0.28103518,-0.5070038,8.161121,-2.9858894,3.2336044
Romania,ROU,2019,0.00117588,-1.8405647,-7.8800735,0.21392214,-0.35185432,-5.662983,1.1271534,4.412323
Romania,ROU,2020,-0.13539934,-16.059471,4.8757324,0.13532722,0.3639393,-0.67629623,0.386137,-7.5832977
Romania,ROU,2021,-0.0951581,5.4056473,3.0640411,0.33921003,-0.5627537,5.1668243,-1.0323105,5.9874268
Romania,ROU,2022,0.16364145,-1.2912941,-17.99662,-0.05892706,-0.5911751,-9.515335,1.0583191,1.9613571
Romania,ROU,1966,,3.9030724,10.976242,,0,0.08870959,,3.5809479
Romania,ROU,1967,,5.9046555,15.5159,,0,1.3040321,,11.739044
Romania,ROU,1968,,5.8295937,9.70549,,0,0.25430155,,5.4568634
Romania,ROU,1969,,10.320633,28.481125,,0,1.9368277,,12.0935135
Romania,ROU,1970,,6.630226,8.084839,,0,1.6440859,,9.839821
Romania,ROU,1971,,4.6786804,14.7608185,,0,5.091936,,2.0232315
Russia,RUS,1991,0,-177.30237,107.59766,-0.000354722,4.706848,3.6914673,0,-76.15332
Russia,RUS,1992,0,-117.20447,-136.09912,-0.006384447,-1.0152893,13.306488,0,-131.00464
Russia,RUS,1993,0,-177.83679,-11.961426,-0.009221926,-1.2485046,5.0120544,0,-461.4453
Russia,RUS,1994,0,-206.64453,-248.28638,0.002128318,-60.626343,4.840637,0,-269.99146
Russia,RUS,1995,0,-52.879517,-128.74951,-0.00602971,4.8578186,0.9734497,0,-260.58752
Russia,RUS,1996,0,-25.70874,20.779297,-0.005675003,26.939392,-64.894714,0,-245.94043
Russia,RUS,1997,0,-106.18884,-291.1482,-0.000354722,-1.49823,9.240601,0,-12.601929
Russia,RUS,1998,0,-79.99756,141.61987,0.002837494,-13.560455,3.14328,0,-64.26648
Russia,RUS,1999,0,9.542114,-11.04126,0.000709444,51.515045,5.89917,0,32.67505
Russia,RUS,2000,0,44.063965,77.25195,0.05706945,25.086487,10.59787,0.005618278,-29.509888
Russia,RUS,2001,0,-30.148682,59.774902,0.097990826,15.126251,25.707428,0.003488862,43.6156
Russia,RUS,2002,0,5.031372,45.061035,0.16181055,10.656891,-37.51935,0.008989638,-53.207886
Russia,RUS,2003,0,7.474121,89.203125,0.54314446,21.704956,-21.896759,0.006844278,52.971436
Russia,RUS,2004,0,-50.66162,100.23804,0.2265408,-18.246948,54.77768,-0.0047695,-20.708252
Russia,RUS,2005,0,-61.849243,47.82007,-0.003458381,10.488892,-11.983276,-0.000700332,5.342041
Russia,RUS,2006,0,28.460083,213.35107,0.14283216,16.503113,-1.1907349,-0.004675112,75.77234
Russia,RUS,2007,0,-36.11914,70.81055,-0.07966995,7.1568604,7.5502014,0.003866195,-7.9244385
Russia,RUS,2008,0,79.11047,-60.694824,0.008897305,5.4632874,-37.5748,-0.004050001,49.9823
Russia,RUS,2009,0,-99.60498,-249.58398,0.019656658,-1.3783875,23.44629,-0.004,-65.33069
Russia,RUS,2010,0,-18.731445,261.30908,0.09919894,15.50766,-24.398987,0.001006278,58.601074
Russia,RUS,2011,0.003310389,40.400146,117.15918,0.045046926,3.9207764,-12.275696,0.003256083,116.79651
Russia,RUS,2012,0.008237277,51.271973,-70.10254,-0.14584565,9.309235,-1.6318359,-0.00047675,59.089844
Russia,RUS,2013,0.017886776,-91.97705,-37.584473,-0.06763244,-15.957947,45.53128,-0.002207112,4.218628
Russia,RUS,2014,0.4040211,-34.48529,-26.691895,0.17975938,18.743652,-23.969727,0.24816974,90.51453
Russia,RUS,2015,0.47030577,53.128235,-135.23438,-0.19881606,35.223267,-17.340912,0.1382989,-63.18103
Russia,RUS,2016,0.3498953,-33.378174,119.71582,-0.09522009,-0.0496521,41.810852,-0.002135277,33.32727
Russia,RUS,2017,0.19408536,-61.87152,104.54199,0.2141962,13.696381,-1.4401245,-0.026604712,-6.670288
Russia,RUS,2018,0.20440888,31.749878,233.98682,-0.051873565,0.6222534,11.602478,0.2575411,21.333374
Russia,RUS,2019,0.9444139,-17.09607,-101.865234,0.10586798,9.226379,7.9951477,0.20236999,36.42627
Russia,RUS,2020,2.2939534,-76.52539,-208.29346,0.8830161,15.519409,45.5542,2.158939,-84.79175
Russia,RUS,2021,1.1593432,37.44861,511.30664,0.005964994,14.272827,3.4401855,3.774922,98.11597
Russia,RUS,2022,0.2037158,-64.326965,-665.6875,0.050456762,1.2350464,-46.02118,4.189011,49.598633
Russia,RUS,1986,,62.575928,41.295166,,16.75357,13.616974,,35.075195
Russia,RUS,1987,,36.10327,207.82397,,55.276855,-5.331787,,24.296875
Russia,RUS,1988,,-35.462402,210.59473,,28.691742,-4.743744,,-23.644287
Russia,RUS,1989,,-78.234375,59.77417,,4.326355,-3.5414429,,55.44409
Russia,RUS,1990,,-168.65405,61.614258,,-51.113495,21.052734,,-42.82373
Saudi Arabia,SAU,1972,0,0,1.7099991,0,0,0,0,17.187164
Saudi Arabia,SAU,1973,0,0,2.574501,0,0,0,0,16.256805
Saudi Arabia,SAU,1974,0,0,4.5409985,0,0,0,0,13.812408
Saudi Arabia,SAU,1975,0,0,4.104,0,0,0,0,-70.19693
Saudi Arabia,SAU,1976,0,0,2.0472507,0,0,0,0,37.486206
Saudi Arabia,SAU,1977,0,0,11.31925,0,0,0,0,41.648956
Saudi Arabia,SAU,1978,0,0,14.82,0,0,0,0,24.753235
Saudi Arabia,SAU,1979,0,0,12.283497,0,0,0,0,69.22403
Saudi Arabia,SAU,1980,0,0,26.163002,0,0,0,0,-73.089966
Saudi Arabia,SAU,1981,0,0,15.333,0,0,0,0,65.98743
Saudi Arabia,SAU,1982,0,0,6.450493,0,0,0,0,44.16571
Saudi Arabia,SAU,1983,0,0,-2.6884918,0,0,0,0,48.817596
Saudi Arabia,SAU,1984,0,0,61.426994,0,0,0,0,55.888977
Saudi Arabia,SAU,1985,0,0,5.700012,0,0,0,0,8.735779
Saudi Arabia,SAU,1986,0,0,60.799988,0,0,0,0,-5.874817
Saudi Arabia,SAU,1987,0,0,15.199997,0,0,0,0,31.87909
Saudi Arabia,SAU,1988,0,0,21.84999,0,0,0,0,16.686523
Saudi Arabia,SAU,1989,0,0,6.6500244,0,0,0,0,-20.379333
Saudi Arabia,SAU,1990,0,0,35.339996,0,0,0,0,36.451782
Saudi Arabia,SAU,1991,0,0,15.674988,0,0,0,0,28.440247
Saudi Arabia,SAU,1992,0,0,29.26001,0,0,0,0,-19.955994
Saudi Arabia,SAU,1993,0,0,17.004974,0,0,0,0,4.0889893
Saudi Arabia,SAU,1994,0,0,25.934998,0,0,0,0,130.7951
Saudi Arabia,SAU,1995,0,0,1.5200195,0,0,0,0,-31.094543
Saudi Arabia,SAU,1996,0,0,14.059998,0,0,0,0,24.487
Saudi Arabia,SAU,1997,0,0,8.834991,0,0,0,0,12.861145
Saudi Arabia,SAU,1998,0,0,14.059998,0,0,0,0,48.268005
Saudi Arabia,SAU,1999,0,0,-5.889984,0,0,0,0,28.743347
Saudi Arabia,SAU,2000,0,0,34.295013,0,,,0,25.154236
Saudi Arabia,SAU,2001,0,0.09176527,36.859985,0,,,0,50.501038
Saudi Arabia,SAU,2002,0,0.0524375,28.59497,0,,,0,30.402893
Saudi Arabia,SAU,2003,0,0.03932807,31.920044,0,,,0,55.848938
Saudi Arabia,SAU,2004,0,-0.019664183,53.390015,0,,,0,79.88629
Saudi Arabia,SAU,2005,0,0.16145472,52.819946,0,,,0,55.67688
Saudi Arabia,SAU,2006,0,-0.09478721,21.099548,0,,,0,68.059326
Saudi Arabia,SAU,2007,0,0.41464195,9.110474,0,,,0,34.36194
Saudi Arabia,SAU,2008,0.001711325,0.10124332,57.190002,0,,,0,127.11377
Saudi Arabia,SAU,2009,-1.06E-05,-0.47294554,-18.904968,0,,,0,96.05237
Saudi Arabia,SAU,2010,0.009648573,0.51255524,87.494934,0,,,0,157.9513
Saudi Arabia,SAU,2011,0.003525333,-0.020365238,43.700012,0,,,0,62.5011
Saudi Arabia,SAU,2012,0.05542033,0.13210279,67.16498,0,,,0,89.56702
Saudi Arabia,SAU,2013,0.04546722,0.25123388,6.6500244,0,,,0,10.06311
Saudi Arabia,SAU,2014,0.008533895,0.4438691,22.325012,0,,,0,177.71948
Saudi Arabia,SAU,2015,-0.000739723,-0.5564455,19.664978,0,,,0,105.800415
Saudi Arabia,SAU,2016,-0.000731118,-0.18111193,60.89508,0,,,0,62.50537
Saudi Arabia,SAU,2017,0.05025444,0.4842522,39.33203,0,,,0.012822083,-37.904053
Saudi Arabia,SAU,2018,0.24888249,-0.22508085,28.497925,0,,,-7.50E-05,-108.66345
Saudi Arabia,SAU,2019,0.122989714,0.058074355,-9.5,0,,,0.002262111,-119.07446
Saudi Arabia,SAU,2020,-0.00051415,-0.14437306,19,0,,,-5.51E-05,-101.21411
Saudi Arabia,SAU,2021,1.6284937,0.2507006,14.106812,0,,,-9.54E-05,80.63306
Saudi Arabia,SAU,2022,-0.005460024,0,58.97046,0,,,-5.42E-05,146.8081
Saudi Arabia,SAU,1966,,0,1.2159996,,0,0,,1.9660492
Saudi Arabia,SAU,1967,,0,1.4772496,,0,0,,1.9660339
Saudi Arabia,SAU,1968,,0,1.76225,,0,0,,1.990921
Saudi Arabia,SAU,1969,,0,2.1327505,,0,0,,2.011963
Saudi Arabia,SAU,1970,,0,2.76925,,0,0,,10.423431
Saudi Arabia,SAU,1971,,0,-2.5459995,,0,0,,2.9624481
Singapore,SGP,1972,0,-0.011339165,,0,0,0,0,19.101044
Singapore,SGP,1973,0,0.015665554,,0,0,0,0,-5.4766235
Singapore,SGP,1974,0,0.011339165,,0,0,0,0,-1.2794418
Singapore,SGP,1975,0,-0.046996776,,0,0,0,0,-2.0255585
Singapore,SGP,1976,0,0.024329834,,0,0,0,0,15.98159
Singapore,SGP,1977,0,0.011327777,,0,0,0,0,0.3714218
Singapore,SGP,1978,0,0.003105275,,0,0,0,0,2.995903
Singapore,SGP,1979,0,-0.045764163,,0,0,0,0,7.005432
Singapore,SGP,1980,0,0.026795559,,0,0,0,0,-0.78894806
Singapore,SGP,1981,0,0.018968605,,0,0,0,0,16.769676
Singapore,SGP,1982,0,-0.034634247,,0,0,0,0,-3.4315262
Singapore,SGP,1983,0,0.018968416,,0,0,0,0,7.398964
Singapore,SGP,1984,0,0.020201389,,0,0,0,0,6.770752
Singapore,SGP,1985,0,0.073803894,,0,0,0,0,2.7173157
Singapore,SGP,1986,0,-0.05031112,,0.2713375,0,0,0,22.641373
Singapore,SGP,1987,0,0.054835275,,0,0,0,0,8.425812
Singapore,SGP,1988,0,0.023504168,,0,0,0,0,27.169403
Singapore,SGP,1989,0,-0.015665546,,0,0,0,0,28.123611
Singapore,SGP,1990,0,0.10513526,,0,0,0,0,44.460922
Singapore,SGP,1991,0,-0.10183221,,0.5107525,0,0,0,4.802429
Singapore,SGP,1992,0,0.06719805,,0,0,0,0,9.75531
Singapore,SGP,1993,0,0.023492485,3.8000002,0,0,0,0,23.800964
Singapore,SGP,1994,0,0.047008604,0,0,0,0,0,46.824585
Singapore,SGP,1995,0,-0.15214358,0,0,0,0,0,16.009491
Singapore,SGP,1996,0,-0.1298607,0,0,0,0,0,3.6661377
Singapore,SGP,1997,0,-0.003302917,0,0,0,0,0,20.326813
Singapore,SGP,1998,0,0,0,0,0,0,0,5.708618
Singapore,SGP,1999,0,0,0,0,0,0,0,-4.183075
Singapore,SGP,2000,0,0,2.3242493,0,,,0,26.363983
Singapore,SGP,2001,0,0,26.982246,0.7278227,,,0,29.996002
Singapore,SGP,2002,0,0.07832805,3.5202675,0,,,0,-22.078949
Singapore,SGP,2003,0,0.023504175,4.0351486,0.07022834,,,0,-32.095215
Singapore,SGP,2004,0,-0.021410845,10.760403,-0.05107522,,,0,44.337708
Singapore,SGP,2005,0,0.017270565,-0.013446808,-0.004281402,,,0,27.489075
Singapore,SGP,2006,0,-0.03954195,19.63773,-0.01243031,,,0,34.60614
Singapore,SGP,2007,0,0.03605305,0,0.06334722,,,0,44.326965
Singapore,SGP,2008,0.000834586,-0.037216105,5.6459885,0.08706188,,,0,36.540344
Singapore,SGP,2009,0.00362258,-0.010466944,4.6638184,0.01979065,,,0,46.00647
Singapore,SGP,2010,0.004108278,0.04419389,-8.445831,0.19177496,,,0,53.194336
Singapore,SGP,2011,0.004938167,-0.01628194,-0.4893341,0.05754447,,,0,29.68158
Singapore,SGP,2012,0.008961055,0.21515498,6.4287643,0.09745383,,,0,-4.9699707
Singapore,SGP,2013,0.011755608,2.7749178,10.8524475,0.22345304,,,0,-5.7056274
Singapore,SGP,2014,0.03928555,1.4537499,3.7427292,0.114081144,,,0,10.451721
Singapore,SGP,2015,0.05773083,0.20817709,11.891327,0.22612166,,,0,37.72705
Singapore,SGP,2016,0.10565221,0.22794819,3.234581,-0.03434825,,,0,44.814697
Singapore,SGP,2017,0.0898803,5.491686,3.8554459,-0.08509731,,,0,13.892761
Singapore,SGP,2018,0.030833036,-4.893904,-0.013717651,-0.03950095,,,0,5.753601
Singapore,SGP,2019,0.15540805,-0.22689342,2.625,-0.007077217,,,0,-22.62799
Singapore,SGP,2020,0.26202887,-0.2883153,0.49578857,-0.24084496,,,0,-19.345215
Singapore,SGP,2021,0.26324445,0.3605299,7.5349655,-0.038684607,,,0,-9.019104
Singapore,SGP,2022,0.7013023,-0.5831599,-2.924942,1.055757,,,0,-30.05188
Singapore,SGP,1966,,0.011629999,,,0,0,,6.8440857
Singapore,SGP,1967,,-0.023259997,,,0,0,,11.035561
Singapore,SGP,1968,,0.03489,,,0,0,,15.943619
